review_id,review,rating,time,aspect_index,topic,problem,sentiment,aspect,modified_flag,company,data_source
e8569226-bf53-4990-b304-48f6409c4ceb,the biggest and simplest improvement that could be added to this up is a slider on the right hand side to quickly sort through albumsartistsplaylistssongs i use this app primarily to stream albums of live shows that ive uploaded and its very cumbersome to try to scroll through albums the way the app is set up currently  also would like the option to upload and stream music at a higher bit rate as a paying subscriber  this should be an option   creating play queues is also cumbersome spotifys play queue setup is much better,3,6/4/2021 20:31,e8569226-bf53-4990-b304-48f6409c4ceb_2_6b57d488,functionality,lack of higher bit rate upload option,negative,uploading music quality options,False,YouTube Music,IOS
ddbe56a2-de6b-4019-818c-32995b778337,they moved it around so the suggested music is less intrusive back to 4 stars now if they could auto equalise volume of music  have the explicit on or off as a toggle button at the top of play lists instead of hidden in settings and random selection be better to not select a song until all others have been selected then i would give 5 stars,4,11/15/2024 13:50,ddbe56a2-de6b-4019-818c-32995b778337_1_4ee8587b,functionality,wish for auto equalise volume of music,neutral,music volume control,False,Spotify,Android
0ee7885c-4897-4e2f-ad62-81d4cec0f2d8,ive always loved this app but it has a nasty habit of catching on songs ill have it playing and just randomly it stops ill push play again and the song starts over but then once again stops in the same place the song and times it does this is always random and getting very aggravating,3,11/8/2024 22:59,0ee7885c-4897-4e2f-ad62-81d4cec0f2d8_1_536f263c,functionality,app randomly stops during playback,negative,playback issues,False,Apple Music,Android
70034de8-295d-4af4-8f92-1303957c9446,you cannot fix your music preferences or reset them if what you chose originally wasnt perfect there is no solution that fixes it you just have to listen to crap music until the app eventually learns this makes the app and the coordinating subscription useless if you ever change your music tastes  or only like some music occasionally you can like and dislike all you want  the change wont happen on your schedule possibly not ever apparently  apple thinks we have time to waste on mistakes they dont want to deal with rather just find an app that will let me change my music preferences no point in trying apples system if it doesnt have basic functionality like that,1,5/20/2022 8:59,70034de8-295d-4af4-8f92-1303957c9446_1_dcbdf737,functionality,cannot fix music preferences,negative,music preference management,False,Apple Music,IOS
131655d2-0d7a-4eea-b827-f1703bcb9651,the experience is good but sometimes  the music just stops midway when i open another app idk why it keeps on happening  but  its one of the issues i currently experience i hope its the bugs only so it could be removed and improved regardlessly  spotify is a good app,3,2/13/2025 4:55,131655d2-0d7a-4eea-b827-f1703bcb9651_1_7a6a12e8,functionality,the music just stops midway when I open another app,neutral,music playback interruption,False,Spotify,Android
daea304a-7674-46ab-96d4-c03253ff8b6f,lets say i have a song playing and i want to change the song so i go into the app and press on a new song when this new song comes up everything works well until a few moments later when the app stops the music playing when this happens i have to go back into the app and press on the song that was playing and no i cant just press play on the player when i load the app because that loads in the previous song please help,4,8/31/2021 22:57,daea304a-7674-46ab-96d4-c03253ff8b6f_1_e5abc559,functionality,the app stops the music playing,negative,music playback functionality,False,YouTube Music,IOS
583cc81e-0caa-4172-a2b6-174d60af4f8c,the app offers great music quality and great music variety on the other hand it is poorly optimized for android devices where it lags and it is also slower than other apps,3,10/10/2024 15:13,583cc81e-0caa-4172-a2b6-174d60af4f8c_1_4b51e01f,performance,it is poorly optimized for android devices where it lags,neutral,optimization for android devices,False,Apple Music,Android
b0e143b5-f19f-4137-b1e8-c51c87901a40,i love apple music so much you can listen to anything  like clean versions  or not lol or remixes and download music to listen to and not required data or wifi i love how unlike spotify when you go to look for a song in a playlist you have to press shuffle and take a chance whether listening to the wanted song or a random one  but on apple music you can find the song when you are listening to music on spotify you have to listen to ads and without buying premium you cant skip unlike apple,5,2/19/2025 6:23,b0e143b5-f19f-4137-b1e8-c51c87901a40_1_46ac568e,other,N/A,Positive,N/A,False,Apple Music,Android
77265f07-0ca8-4db9-8092-1a2e220c0073,the new queue design while visually improved has sacrificed functionality not having a clear distinction between the songs you queue and the playlist playing in a hierarchy with the old queue you could see more songs at once and was argubably easier to find a specific song from the queue best music app tho but turning off auto update for time being to avoid any other inconvenient changes that will affect listening habits,3,2/14/2025 1:31,77265f07-0ca8-4db9-8092-1a2e220c0073_1_88ec5f96,other,new queue design has sacrificed functionality,neutral,queue design functionality,False,Spotify,Android
2b2fc6a8-e31d-405a-b33f-da4879448151,i noticed that this app is not doing very good on the updates and the updates are such a nuisance they are useless and i also noticed that on some of the ads say 30 minutes of ad free well when i press it when my song ends next thing i get a ad like it would be better if you didnt even put that 30 minutes of ad free than lying to people about being ad free for 30 minutes your updates are very useless so please fix that too and theres not many skips as other music apps for example pandora has way more skips and i noticed that makes me super annoyed that when you put a album by a certain artist the song is super random and its not related to the artist at all that is very annoying and it may be to others please fix all of this and please make your updates useful to help this problems and probably your rates for this app will get better that is all i suggest to fix about this app,2,1/6/2019 19:33,2b2fc6a8-e31d-405a-b33f-da4879448151_1_1da3e591,functionality,updates are not useful,negative,update quality,False,Spotify,IOS
2b2fc6a8-e31d-405a-b33f-da4879448151,i noticed that this app is not doing very good on the updates and the updates are such a nuisance they are useless and i also noticed that on some of the ads say 30 minutes of ad free well when i press it when my song ends next thing i get a ad like it would be better if you didnt even put that 30 minutes of ad free than lying to people about being ad free for 30 minutes your updates are very useless so please fix that too and theres not many skips as other music apps for example pandora has way more skips and i noticed that makes me super annoyed that when you put a album by a certain artist the song is super random and its not related to the artist at all that is very annoying and it may be to others please fix all of this and please make your updates useful to help this problems and probably your rates for this app will get better that is all i suggest to fix about this app,2,1/6/2019 19:33,2b2fc6a8-e31d-405a-b33f-da4879448151_2_d89cd9ff,ads,ads are misleading,negative,advertisement clarity,False,Spotify,IOS
426e62d6-933b-45b0-af4d-bf7c3ea480bc,waste application  showing password is simple when i do a strong password,1,1/13/2025 5:59,426e62d6-933b-45b0-af4d-bf7c3ea480bc_1_55c7eca4,security,showing password is simple when I do a strong password,negative,password security features,False,Apple Music,Android
4bd24c73-53a4-4dc0-b800-db88fd2609aa,the most recent update changed the way the queue looks and functions its less user friendly  i will restore the previous version because this new one is terrible,3,2/25/2025 18:46,4bd24c73-53a4-4dc0-b800-db88fd2609aa_1_cff139ad,other,the queue looks and functions less user friendly,negative,user interface functionality,False,Spotify,Android
a339df43-464c-45ed-aa74-2ebe598d0e87,this app is so amazing it has so many songs and you can make so many playlists it is i think it is so fun because you get to pick a lot of songs you like you get to pick your songs and it has all the songs and you can put it on a restricted restricted account where it wont say bad words  it does say it and some but not a lot i think you should get this app it is so amazing,5,1/7/2025 23:33,a339df43-464c-45ed-aa74-2ebe598d0e87_1_af57ccf3,other,N/A,Positive,N/A,False,Apple Music,IOS
9c244761-0690-4d1b-a0ee-c613a5abcf32,negative 10 stars for the 1 ad 6x in a row b4 i quit listening  milk  seriously what do you think is going to change my mind on that 6th listen 1 year since my last feedback still awful advertising 2 songs for 6 ads how you run your free prog  supports why i wont subscribe 4 ads play 2 songs  3 ads have a little music with your ads i know im using the free version  but any ad i hear multiple times win a short time i will not utilize,1,2/16/2025 10:56,9c244761-0690-4d1b-a0ee-c613a5abcf32_1_539f6b78,ads,excessive ads interrupting music,negative,advertising frequency during playback,False,Spotify,Android
887d7fa7-944f-49a2-bde3-62faad4fc4fe,i used to enjoy this very expensive app but the new design makes it impossible to navigate i cant find the table of contents for the life of me nothing is labeled except with cryptic images instead of calming its actually agitating and upsetting pushing what looks like a home icon doesnt bring you to a home page all i want is to find the list of sleep story options or the list of background sounds to choose from or the timer to set but none of those can be found anymore it seems like youre given only on option unacceptable for the price were paying fix this app now,5,10/7/2019 3:30,887d7fa7-944f-49a2-bde3-62faad4fc4fe_1_293cd96a,other,the new design makes it impossible to navigate,negative,navigation design issues,False,Amazon Music,IOS
4b7f9e19-eddb-4098-b8c8-9218e1499835,awful app  unable to play local files  poor confusing design   buggy app not even close to spotfy  unable to play on demand  unless you pay  total garbage amazon can put a clown in space but cannot release a good working music streaming app  pathetic,1,12/7/2024 21:42,4b7f9e19-eddb-4098-b8c8-9218e1499835_1_d44df2b8,functionality,unable to play local files,negative,playback functionality,False,Amazon Music,Android
71dd14f1-849f-4173-b581-c14f3db51c05,not allowing me to skip then freezes frequently ive cleared cache  deleted and redownloaded and nothing working,2,2/20/2025 19:38,71dd14f1-849f-4173-b581-c14f3db51c05_1_163ff62b,functionality,not allowing me to skip,negative,functionality issues,False,Amazon Music,Android
f118438e-3c9f-4671-9f5e-7fba98cd54a8,just a fantastic music app  its reliable  it has every song known to man  it has live audio which is amazing if youre into lofi girl livestreams i also wanna shout out the free version  the ads are nowhere near as disruptive as the spotify ads,5,2/19/2025 23:51,f118438e-3c9f-4671-9f5e-7fba98cd54a8_1_78f33b35,other,N/A,Positive,N/A,False,YouTube Music,Android
ef17649b-6f19-4cfd-aacb-b12dd1517276,exceptional sound quality in ultra hd a horrendous interface clunky  unintuitive difficult to navigate this could easily be the best music service around it is only held back by the app,3,2/13/2025 0:38,ef17649b-6f19-4cfd-aacb-b12dd1517276_1_2b6d4458,other,horrendous interface,neutral,user interface difficulties,False,Amazon Music,Android
afb305ea-a4bc-49e3-9056-01d7b53dbb8c,definitely much better audio quality than spotify  but there is no music streaming option with android phones to your speaker  adding or deleting songs take steps which is boring,4,12/27/2024 21:13,afb305ea-a4bc-49e3-9056-01d7b53dbb8c_1_83819d7b,functionality,no music streaming option with android phones to your speaker,neutral,music streaming options for android phones,False,Apple Music,Android
8cee2688-b7e1-4835-a29c-d6a9a0e972a1,just received a major update it made experience 10x worse none of the albums i had created can be played now  i click  nothing happens it is an update that was so badly needed  however so disappointed  it worked for the worst,1,2/1/2025 6:21,8cee2688-b7e1-4835-a29c-d6a9a0e972a1_1_bbf8fab0,functionality,none of the albums i had created can be played now,negative,album playback issues,False,Amazon Music,Android
463208c4-0391-4afe-8c1c-73594b6e8d82,i used to love this app  i would come to it here and there when i really needed meditation even just doing the 7 days of calm every now and then was great help however  since the app updated  it is extremely limited you can do a single session and the rest you must pay yearly for 60 honestly  the biggest stressor in my life is money and it is seriously terrible to see an app that is meant to help with stress  sleep  etc  make a leap like this is your goal to help people  or make more money really curious what happened for this change to be made to this app making a profit out of it just seems incredibly ironic if thats whats happening here   overall  dont waste your time downloading this app youre going to be more stressed out than when you decided to download it in the first place,2,11/29/2018 9:20,463208c4-0391-4afe-8c1c-73594b6e8d82_1_3b2e3437,functionality,"the app is extremely limited after the update, requiring payment for most features",negative,limited features after update,False,Amazon Music,IOS
1e32d2df-a532-404a-a3cf-116b2f43c31a, despite supposedly not running  ios used to allow you to kill an app dead  as in no part of it running  nothing being done on its part  it seems that doing so on todays ios just removed the ui part  while other parts can keep running burning through battery  logging your location  etc  lately music has been accounting for 50 of my phones power usage  and it doesnt appear as a running app  fortunately  i havent used it for years  so it can be uninstalled  but its all quite unsatisfactory  the music app probably works fine when actually used  but its concerning that it cant be left on the phone without wrecking havoc,2,1/12/2022 9:51,1e32d2df-a532-404a-a3cf-116b2f43c31a_1_3f497ad2,performance,"burning through battery, logging your location",negative,battery consumption issue,False,Apple Music,IOS
9c885a62-5798-413d-8282-02d191dfd338,my issue is that this app the music keeps being interrupted for no reason multiple times everyday  it stops playing with a black screen saying something went wrong retry open offline mixtape been doing this for a couple months and to playback the music is really hard because it stops playing im paying for a service that doesnt work correctly is really annoying i already had uninstall and install the app couple times i already had paused the payment or cancel it i made all the updates and it keeps doing the same thing over and over everyday every time,1,12/13/2024 15:47,9c885a62-5798-413d-8282-02d191dfd338_1_18013e81,performance,the music keeps being interrupted multiple times every day,negative,music playback issues,False,YouTube Music,IOS
9c885a62-5798-413d-8282-02d191dfd338,my issue is that this app the music keeps being interrupted for no reason multiple times everyday  it stops playing with a black screen saying something went wrong retry open offline mixtape been doing this for a couple months and to playback the music is really hard because it stops playing im paying for a service that doesnt work correctly is really annoying i already had uninstall and install the app couple times i already had paused the payment or cancel it i made all the updates and it keeps doing the same thing over and over everyday every time,1,12/13/2024 15:47,9c885a62-5798-413d-8282-02d191dfd338_2_64d9f02b,functionality,it stops playing with a black screen saying something went wrong,negative,application reliability,False,YouTube Music,IOS
8b762204-f77c-43ba-822d-da39f031cc2c,this is like my favourite app ever it is super great i love music and i always use this app youtube music you nailed it there are just a few tiny mistakes for one i feel like you should be able to hum or whistle a song if you dont know the name so that you can search it and be able to listen to it more often than just on the radio or at the shops second of all is not actually a complaint the rest of the rest of the app is perfect i rate this app a 98 out of 10,5,2/14/2025 18:35,8b762204-f77c-43ba-822d-da39f031cc2c_1_efcf8194,other,N/A,Positive,N/A,False,YouTube Music,Android
d2b29283-6e56-4e56-8615-b8fb5d0d6039,i really enjoy it audio quality is really good and it was easy to figure out how to navigate around if youre coming from google play i wish it had an option where you could save your queue as playlist i cant make smart playlists on my android device but can on my macbook  i think thats not fair i dont use the exclusive stuff much  but it would be great of you add your podcasts for android phone users who cant access podcasts,4,6/11/2022 8:55,d2b29283-6e56-4e56-8615-b8fb5d0d6039_1_961e155d,functionality,I wish it had an option where you could save your queue as a playlist.,neutral,playlist saving option,False,Apple Music,Android
ddd0c4a9-2757-4e88-8dda-b877f566972f,worth it just for the ad free audioonly background playing otherwise impossible on iphone the offline playlist is a nice bonus  only frustration thus far has been when trying to resume listening after closing the app in the middle of a playlist there does not appear to be any smooth way to resume where you left off you gotta open the playlist and find the specific song  there it will have saved your spot if you open it in your history it doesnt play the playlist  just that song,5,2/8/2018 21:14,ddd0c4a9-2757-4e88-8dda-b877f566972f_1_a0638202,functionality,no smooth way to resume listening after closing the app,neutral,resuming playback experience,False,YouTube Music,IOS
0b795a45-2cdb-47b8-be9d-5a79307debfc,my main problem is  after picking the artistbands im interested in they really dont played you guys pretty much just revert everything back to what is popular now which is no near what i want to listen to also i started to put a playlist together and then tried to listen to it on shuffle instead of just playing the songs on my playlist it started playing random songs i had not put on there i do like being able to find pretty much anything i want to listen to,4,9/17/2019 18:22,0b795a45-2cdb-47b8-be9d-5a79307debfc_1_27807d4e,recommendation_system,the app plays popular songs instead of selected artist bands,neutral,artist selection and recommendation,False,YouTube Music,IOS
0b795a45-2cdb-47b8-be9d-5a79307debfc,my main problem is  after picking the artistbands im interested in they really dont played you guys pretty much just revert everything back to what is popular now which is no near what i want to listen to also i started to put a playlist together and then tried to listen to it on shuffle instead of just playing the songs on my playlist it started playing random songs i had not put on there i do like being able to find pretty much anything i want to listen to,4,9/17/2019 18:22,0b795a45-2cdb-47b8-be9d-5a79307debfc_2_766c14c2,functionality,the shuffle feature plays random songs not in the playlist,neutral,playlist management and shuffle feature,False,YouTube Music,IOS
2c52b4e6-3cf7-4356-9c66-4d7641e4ae8b,one of the most stupid and horrible players around especially playing podcasts never plays in a proper loop edit after 2 years app is more horrible deletes all downloaded songs for no reason when whole album is downloaded songs dont appear in the library songs searching songs is a nightmare,1,1/19/2025 10:51,2c52b4e6-3cf7-4356-9c66-4d7641e4ae8b_1_ebdeb7eb,functionality,app deletes all downloaded songs for no reason,negative,download management issues,False,Amazon Music,Android
1b3772eb-0f8c-40da-ae11-93e07c3b3a2e,paid for the app but still not allowed to download songs and its not available on rooted devices,4,2/22/2025 16:38,1b3772eb-0f8c-40da-ae11-93e07c3b3a2e_1_f0d576a6,functionality,not allowed to download songs,negative,downloading songs feature,False,Apple Music,Android
741655d1-de46-4b99-b1a8-160fb6749c69,you always make the app worse at every turn i dont want to follow an artist just because i have one song liked by them i want to be able to search the songs i like by artist or album i hate the artist pages they are useless this is such a garbage app now  i wish it would revert back to the way it was a few years ago  it was much more user friendly going to find a new music app now,1,1/7/2025 22:15,741655d1-de46-4b99-b1a8-160fb6749c69_1_ee82c3f0,other,artist pages are useless,negative,usability issues with artist pages,False,Amazon Music,Android
3d1df723-0db9-42a3-8006-cf607c2e8aab,ive had this since the last few months of 2019  and throughout my time owning it ive encountered many glitches and just genuinely annoying issues for instance downloaded music not playing unless i reset my phone  songs disappearing and then reappearing after i reopen the app  playlists randomly getting deleted  apple music categories metal  hard rock  alternative  etc disappearing  downloading glitch where it wont download the song until i delete it and redownload it  and many others please fix these issues or i may be forced to cancel my subscription and move to another music streaming service  which i dont want to do especially since i have 40gb of music downloaded but i will if i keep encountering these problems,3,4/29/2022 5:14,3d1df723-0db9-42a3-8006-cf607c2e8aab_1_ff9efe12,functionality,glitches and annoying issues,negative,music playback issues,False,Apple Music,IOS
fffb6ae6-309d-4ca5-b42b-fb7a1ffff132,best music app  imop the premium feature only elevates the listening experience whether its gym vibes  chill nights  or a mix of everything  stopify has what you need my favourite feature is the spotify dj it offers personalised music from the most recent favourites to the old drip you forgot about id give 10 stars  but 5 is the limit,5,9/5/2024 4:37,fffb6ae6-309d-4ca5-b42b-fb7a1ffff132_1_102d2e1b,other,N/A,Positive,N/A,False,Spotify,Android
12b1c9ac-e4ba-4767-a123-6b73f3de7110,the shuffle and smart shuffle are terrible it will shuffle the same 20 songs while playing a 200 song playlist if you then skip a song  it will come back on after a couple of songs  and when you skip it again  the same bs will happen they give some excuse that the system cant handle that many songs then maybe fix it many of my friends have switched to different services  and i myself will probably switch to tidal,1,2/2/2025 21:37,12b1c9ac-e4ba-4767-a123-6b73f3de7110_1_d2c164fc,functionality,the shuffle and smart shuffle are terrible,negative,shuffle functionality,False,Spotify,Android
dc4b6a59-151c-4d3b-8b6e-a5dadbd77cd2,this app is garbage it stops playing music at random times and then you have to restart your phone in order to get the music playing again the radio stations are basically play lists with maybe 15 songs on them when you advertise something as todays it should probably be current music and not from 5 to 10 years ago the app uses about 5 times the amount of data as their competitors with comparable music quality all in all there are way better apps and i expect nothing better from apple,1,7/22/2019 18:55,dc4b6a59-151c-4d3b-8b6e-a5dadbd77cd2_1_c4d6c9da,functionality,stops playing music at random times,negative,music playback issues,False,Apple Music,Android
dc4b6a59-151c-4d3b-8b6e-a5dadbd77cd2,this app is garbage it stops playing music at random times and then you have to restart your phone in order to get the music playing again the radio stations are basically play lists with maybe 15 songs on them when you advertise something as todays it should probably be current music and not from 5 to 10 years ago the app uses about 5 times the amount of data as their competitors with comparable music quality all in all there are way better apps and i expect nothing better from apple,1,7/22/2019 18:55,dc4b6a59-151c-4d3b-8b6e-a5dadbd77cd2_2_a558eb1a,other,radio stations have outdated playlists,negative,outdated music selection,False,Apple Music,Android
404a3bed-8729-4bb5-b7af-e718d434ec51,i use this app everyday and it used to be absolutely perfect ive noticed recently that whenever i start a new radio wanting to find new music  i get recommended the same songs over and over again   nearly all the songs im being recommended ive liked in the past and its almost the same playlist every day no matter what new radio station i start it would be nice if there was at least a 7030 ratio of new songs to old ones,3,9/7/2022 20:43,404a3bed-8729-4bb5-b7af-e718d434ec51_1_be8a633c,functionality,repeated song recommendations,neutral,recommendation system,False,YouTube Music,IOS
12d7decb-a1bd-457d-95e2-81b6c08cf586,i like apple music its a good app to listen to music but  the thing is most of the time some songs would change regions and i couldnt listen to it and a lot of songs on other music apps arent on apple music also i noticed that when you go to the listen now tab  if you click on like a playlist of songs that youve listened to it plays the remix or the different version of the song anyways you should download it if you want i dont know,4,7/2/2022 13:54,12d7decb-a1bd-457d-95e2-81b6c08cf586_1_3ade9b8e,functionality,some songs would change regions and I couldn't listen to it,neutral,availability of songs across regions,False,Apple Music,IOS
12d7decb-a1bd-457d-95e2-81b6c08cf586,i like apple music its a good app to listen to music but  the thing is most of the time some songs would change regions and i couldnt listen to it and a lot of songs on other music apps arent on apple music also i noticed that when you go to the listen now tab  if you click on like a playlist of songs that youve listened to it plays the remix or the different version of the song anyways you should download it if you want i dont know,4,7/2/2022 13:54,12d7decb-a1bd-457d-95e2-81b6c08cf586_2_3ffcb8be,other,a lot of songs on other music apps aren't on apple music,neutral,song availability on different platforms,False,Apple Music,IOS
36c01370-1f90-4f59-8a4d-559dd6836a03,i have used apple music for a few years and im generally satisfied however  its frustrating that i cant customize the library page more   i primarily use the library page  and i navigate based on albums i think the app would be better if there were the option to pin things on the library page  so that the exact albumsplaylists i want are at the top  as opposed to just showing my recently added items lately ive been listening a lot to an album i downloaded awhile ago  which means that every time i open the app  i have to navigate to the artists tab  find the artist  then select the album i want if i could just pin the album  it would be so much easier   basically id like it to function the same way as pinning conversations in the messages app   similarly i generally dont make playlists  except for specific uses party  road trip  workout  etc but in my day to day listening  i dont listen to playlists very much i usually listen to albums id rather be able to hide a playlist or somehow remove it from my recenly added   the same way deleting an app from your iphones home screen doesnt remove it from your app library  id like to be able to adjust which items show up when i first open the app,4,11/16/2022 5:38,36c01370-1f90-4f59-8a4d-559dd6836a03_1_2c0ba67c,other,frustrating that i can't customize the library page more,neutral,customization of library page,False,Apple Music,IOS
498aaa4c-9c87-4009-9f64-7a634149174b,the format and usability are great i love the organization for driving and interfacing with my vehicle apps however  multiple times a week i have a podcast episode stop playing if i rewind too far sometimes i will lose my content and have to uninstall and reinstall i almost always lose my play history when that happens,4,12/14/2024 12:12,498aaa4c-9c87-4009-9f64-7a634149174b_1_2bfbd808,functionality,multiple times a week i have a podcast episode stop playing if i rewind too far,neutral,podcast playback issues,False,Amazon Music,Android
5a19b557-4459-4f4f-ae4f-3f7e1736aac7,using it mainly for podcast for the no ads feature but its horrible constantly forgets your spot  randomly starts new episodes and unable to fast forward as will only skip to the next episode honestly not sure if the ad free is enough to justify the pain of using this app,1,2/19/2025 12:05,5a19b557-4459-4f4f-ae4f-3f7e1736aac7_1_652c6fcd,functionality,constantly forgets your spot,negative,podcast functionality issues,False,Amazon Music,Android
fd6ea53c-d620-465d-bf31-951ad794b36d,used to work flawlessly now i can open the app  but i cant search i am able to search occasionally  but it doesnt matter because no music will play it nust spins and spins i uninstalled and reinstalled  but it still doesnt work i thought maybe it was my phone  so i installed it on a samsung galaxy tab a9 asks me if i want to change my country  i state keep it the same  and it goes into a loop whatever they did to the last update makes it unplayable,1,1/22/2025 19:13,fd6ea53c-d620-465d-bf31-951ad794b36d_1_5f07a5de,functionality,app does not play music after searching,negative,search functionality issues,False,Amazon Music,Android
06014d32-22f0-46e9-8703-ce749115f94d,they got a solid app that works excellent and rarely has any issues it is easy to navigate  easy to store music and easy to sort music into playlists i do recommend turning off car mode their discover weeklyrecommendations usually seem based on whoever makes them the most money and seldom feels like it is based on your listening habits the release radar also seems to pepper in artists youd never listen to and again appears based on monetary gain the real issue is that they are constantly pushing political agendas on their home screen i listen to music to escape stress not have it shoved in my face when im trying to destress there is also no way to remove the political garbage from the home screen now the app itself could be a solid 5 stars but as soon as its used to force bad political ideologies without a way to hide it  well then i start to consider using a different platform and can no longer recommend this app please note that i have used this app for years before making this review,3,4/23/2021 14:26,06014d32-22f0-46e9-8703-ce749115f94d_1_dec1fad4,other,constantly pushing political agendas on their home screen,negative,political content on home screen,False,Spotify,IOS
06014d32-22f0-46e9-8703-ce749115f94d,they got a solid app that works excellent and rarely has any issues it is easy to navigate  easy to store music and easy to sort music into playlists i do recommend turning off car mode their discover weeklyrecommendations usually seem based on whoever makes them the most money and seldom feels like it is based on your listening habits the release radar also seems to pepper in artists youd never listen to and again appears based on monetary gain the real issue is that they are constantly pushing political agendas on their home screen i listen to music to escape stress not have it shoved in my face when im trying to destress there is also no way to remove the political garbage from the home screen now the app itself could be a solid 5 stars but as soon as its used to force bad political ideologies without a way to hide it  well then i start to consider using a different platform and can no longer recommend this app please note that i have used this app for years before making this review,3,4/23/2021 14:26,06014d32-22f0-46e9-8703-ce749115f94d_2_1dcc7edf,other,no way to remove the political garbage from the home screen,negative,lack of customization options,False,Spotify,IOS
92604386-6ac5-41b7-8c07-60f9fc5b6d09,amazing music app for to enjoy every music,5,2/26/2025 1:05,92604386-6ac5-41b7-8c07-60f9fc5b6d09_1_25c5908f,other,N/A,Positive,N/A,False,Spotify,Android
960cdabe-3580-45f1-997e-0c3deae0d61b,but then i updated to ios 152 now it has issues playing in my car every time and if i ask siri to skip 3 songs  it wont work unless i actually open my phone and physically hit play on the next song that is bad  considering it happens when im driving  it took a while when i got it for this to really start playing songs i like ive had it a few months now and its getting there just like other music apps  you have to likedislike songs for it to understand what you really want  i do like that it has songs that i couldnt find on other apps,2,1/11/2022 13:12,960cdabe-3580-45f1-997e-0c3deae0d61b_1_377288e0,functionality,issues playing in my car every time,neutral,car compatibility issues,False,Apple Music,IOS
960cdabe-3580-45f1-997e-0c3deae0d61b,but then i updated to ios 152 now it has issues playing in my car every time and if i ask siri to skip 3 songs  it wont work unless i actually open my phone and physically hit play on the next song that is bad  considering it happens when im driving  it took a while when i got it for this to really start playing songs i like ive had it a few months now and its getting there just like other music apps  you have to likedislike songs for it to understand what you really want  i do like that it has songs that i couldnt find on other apps,2,1/11/2022 13:12,960cdabe-3580-45f1-997e-0c3deae0d61b_2_98264826,other,Siri won't skip songs unless I open my phone,neutral,voice command functionality,False,Apple Music,IOS
c8c43912-5922-45c9-8053-a751622b9d7c,its great  everything about it is great  im just confused as to why artists are pulling their songs off the platform pgn music used to have a bunch of medieval style music  like the dancing barmaid and spirits in the wind those songs are no longer available and the song dreams by lost sky not dreams pt 2  the instrumental dreams is also not available  with no explanation given not an apple music issue i dont believe  just disappointed in the fact they pulled their songs,5,2/24/2025 3:14,c8c43912-5922-45c9-8053-a751622b9d7c_1_dcf924a2,other,artists are pulling their songs off the platform,neutral,availability of songs,False,Apple Music,Android
2fdd70e7-00dd-49ae-b886-ee583ec98455,id like to start off with this is amazing  i took a star off for each of my major issues though       at first it was great very very minimal commercials  and i could play anything i wanted this was on a chrome book i do not have premium but i could control where i was in the song and could play any song fully  then i downloaded it on my phone the commercials suddenly tripled  and i couldnt control what song i played nor could i skip parts this was not a huge inconvenience but still irritating         next i have my huge problem i made my playlist and it keeps playing songs i have not added i look through what it has and it has a we added section i do not like a good majority of these songs and there is no way for them not to play or to skip them without running out of skips i want to listen to my music  this is also such a huge problem because i mainly listen when i am relaxing in a bath or showering i try to relax in a bath and it plays a song not on my playlist i dont like i have to sit up  skip it  and try to get back comfortable if i am showering o cant skip it and siri doesnt listen so i have to listen to it this really is the main reason i gave 3 stars  as this pesters me so much i made a playlist to hear songs i want to hear  not songs that are added without consent that i can not get rid of,3,4/29/2022 1:18,2fdd70e7-00dd-49ae-b886-ee583ec98455_1_58246d2f,functionality,I made my playlist and it keeps playing songs I have not added.,neutral,playlist management issues,False,Spotify,IOS
2def7079-5900-4b04-bf1f-895e300fb04b,pathetic i am struggling everyday with one issue or another whether when opening the app or using alexa in my car or connecting to the app in the first place spotify is so seamless in comparison though it has it shortfalls no voice instructions i feel so hapless and cheated especially when i am paying an annual fee for amazon services very disappointing ,1,1/29/2025 5:00,2def7079-5900-4b04-bf1f-895e300fb04b_1_074b42a6,functionality,struggling with issues when opening the app,negative,app functionality issues,False,Amazon Music,Android
7cd4fa5e-2eb2-4749-8679-8c3fb13536c8,premium makes this app good and huge but stills lacking lots of useful features that spotify brings along from the beginning im downgraded it cause high gamma phones to crash when it is switching between wifi and data usage it keeps crashing nonsensical app cant adequate to changing between different types of data traffic,1,1/28/2025 14:29,7cd4fa5e-2eb2-4749-8679-8c3fb13536c8_1_3ce51a01,performance,app crashes when switching between wifi and data,negative,app performance issues due to data switching,False,YouTube Music,Android
78935ec2-1a81-482d-b7e1-41a4d7b527b8,still absolutely no distinction between music and normal videos  playlists edit themselves  songs andor their videos suddenly are not available sometimes the same track from same creator has both statuses simultaneously generated playlists and search results loop almost entirely after 50 tracks cant delete downloaded but unavailable tracks  yes  you cant do that cant listen or delete  genius cant buy and own music google play music was way better than in almost every way possible,1,2/7/2025 7:03,78935ec2-1a81-482d-b7e1-41a4d7b527b8_1_718ac03b,functionality,no distinction between music and normal videos,negative,music categorization issues,False,YouTube Music,Android
